name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Lima, Peru",10/22/2021,19.1,15,16.2,19.1,15,16.2,13.1,82.21,0,,0,,,,,22.2,175.7,1015.6,80.2,8.9,374.4,17.5,8,,2021-10-22T05:39:19,2021-10-22T18:05:51,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/23/2021,18.1,14.8,16.1,18.1,14.8,16.1,12.8,80.65,0,,0,,,,,27.3,175.4,1015,72,9.6,360.5,16.9,8,,2021-10-23T05:38:52,2021-10-23T18:06:01,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/24/2021,18.7,14.8,16,18.7,14.8,16,12.7,80.81,0,,0,,,,,25.9,184.3,1015.1,62.6,8.5,299.5,14,8,,2021-10-24T05:38:25,2021-10-24T18:06:12,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/25/2021,18.1,14.8,16.1,18.1,14.8,16.1,12.9,81.49,0,,0,,,,,16.7,184.1,1016.1,87.9,9.2,255.3,11.9,6,,2021-10-25T05:38:00,2021-10-25T18:06:24,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",10/26/2021,19.2,15,16.8,19.2,15,16.8,13,79.03,0,,0,,,,,31.5,174.5,1015.2,58.5,8.9,545.6,21.6,9,,2021-10-26T05:37:35,2021-10-26T18:06:37,0.65,Partially cloudy,Partly cloudy throughout the day.,wind,"84628099999,84600099999,F8371"
"Lima, Peru",10/27/2021,20.1,15,17.2,20.1,15,17.2,13.2,77.93,0.1,,4.17,,,,,29.4,177.5,1014.9,18,10,489.5,22.9,8,,2021-10-27T05:37:11,2021-10-27T18:06:50,0.69,Rain,Clear conditions throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",10/28/2021,19.7,15.3,17,19.7,15.3,17,13.3,79.17,0.2,,4.17,,,,,27.3,188.8,1015.4,78.9,9.1,370.2,17.3,9,,2021-10-28T05:36:47,2021-10-28T18:07:03,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",10/29/2021,20,15.8,17.1,20,15.8,17.1,13.8,81.15,1,,4.17,,,,,29,173.2,1015.1,86.3,9.8,344.3,16.1,8,,2021-10-29T05:36:25,2021-10-29T18:07:17,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",10/30/2021,20.1,15.8,17.4,20.1,15.8,17.5,14,80.53,0,,0,,,,,18,179.2,1014.2,95.7,9,306.2,14.3,8,,2021-10-30T05:36:04,2021-10-30T18:07:32,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",10/31/2021,20.1,16.5,17.7,20.1,16.5,17.7,14,78.91,0,,0,,,,,29.5,170.6,1014.7,71.6,9.6,295.5,13.8,8,,2021-10-31T05:35:43,2021-10-31T18:07:48,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/1/2021,19.1,15.9,17.4,19.1,15.9,17.4,13.9,80.27,0,,0,,,,,20.3,205.5,1015.5,94.1,8.9,177.5,8.3,4,,2021-11-01T05:35:24,2021-11-01T18:08:04,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/2/2021,20.1,15.9,17.8,20.1,15.9,17.8,14.1,79.24,0,,0,,,,,20.4,175.9,1014.8,78.1,9.2,345.9,16.2,10,,2021-11-02T05:35:06,2021-11-02T18:08:21,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/3/2021,21,16.8,18.4,21,16.8,18.4,13.8,74.7,0,,0,,,,,16.8,198.5,1015,85.5,9.8,293,13.7,6,,2021-11-03T05:34:48,2021-11-03T18:08:38,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/4/2021,21.1,16.9,18.5,21.1,16.9,18.5,14.2,76.38,0,,0,,,,,27.3,173.7,1014,56.4,9.5,451.4,21.1,9,,2021-11-04T05:34:32,2021-11-04T18:08:57,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/5/2021,21.1,16.7,18.2,21.1,16.7,18.2,14.7,79.9,0,,0,,,,,23.7,207.2,1014.9,76.9,9.3,338.8,15.9,8,,2021-11-05T05:34:16,2021-11-05T18:09:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/6/2021,20,16.9,18.1,20,16.9,18.1,14.5,79.98,0,,0,,,,,27.5,190.1,1015,87.1,9,274.2,12.8,7,,2021-11-06T05:34:02,2021-11-06T18:09:35,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/7/2021,19.7,16.6,17.9,19.7,16.6,17.9,14.6,81.51,0,,0,,,,,18,219.5,1014.6,95.3,9.5,216.3,10.1,6,,2021-11-07T05:33:49,2021-11-07T18:09:55,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/8/2021,20.1,17,18.4,20.1,17,18.4,14.5,78.1,0.7,,4.17,,,,,18,186.6,1015.8,98.1,10,159.4,7.5,4,,2021-11-08T05:33:36,2021-11-08T18:10:16,0.09,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/9/2021,20.4,17.3,18.5,20.4,17.3,18.5,14.3,76.41,0,,0,,,,,23.7,174.5,1015.4,90,9.8,258.5,12.1,7,,2021-11-09T05:33:25,2021-11-09T18:10:37,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/10/2021,19.1,16.8,18,19.1,16.8,18,14.2,78.43,0,,0,,,,,22.2,188.7,1014.5,96.5,9.5,167.5,7.8,3,,2021-11-10T05:33:15,2021-11-10T18:10:59,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/11/2021,21.1,16.9,18.4,21.1,16.9,18.4,14.2,76.71,0,,0,,,,,22,175.5,1014.4,76.5,9.8,276.8,13,6,,2021-11-11T05:33:06,2021-11-11T18:11:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/12/2021,20.1,16.8,18,20.1,16.8,18,14.3,79.47,0,,0,,,,,29.2,178.6,1014.6,95.1,9.8,171.3,8,5,,2021-11-12T05:32:58,2021-11-12T18:11:45,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/13/2021,20.1,16.8,17.9,20.1,16.8,17.9,13.8,77.31,0,,0,,,,,20.5,216.8,1014.2,93.2,9.9,267.8,12.5,7,,2021-11-13T05:32:51,2021-11-13T18:12:09,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/14/2021,21.1,16,18.2,21.1,16,18.2,13.9,76.65,0,,0,,,,,18,236.7,1013.9,70.5,9.7,271.1,13.7,7,,2021-11-14T05:32:45,2021-11-14T18:12:34,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/15/2021,20.1,16.8,17.9,20.1,16.8,17.9,14.1,78.51,0,,0,,,,,20.1,191.2,1014.1,71.6,9.8,311.6,15.7,8,,2021-11-15T05:32:41,2021-11-15T18:12:59,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/16/2021,19.6,16.6,17.7,19.6,16.6,17.7,14.1,79.71,0,,0,,,,,18.2,187.2,1014.3,72.8,10,260.1,13.1,7,,2021-11-16T05:32:37,2021-11-16T18:13:25,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/17/2021,21,16.8,17.9,21,16.8,17.9,14.4,80.35,0,,0,,,,,18,216.6,1014.5,95.7,9.6,314.4,15.8,8,,2021-11-17T05:32:35,2021-11-17T18:13:51,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/18/2021,21,16.9,17.9,21,16.9,17.9,14.1,78.66,0,,0,,,,,16.3,194,1014.6,97.5,9.3,273.1,12.8,7,,2021-11-18T05:32:34,2021-11-18T18:14:18,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",11/19/2021,20,16.7,18.2,20,16.7,18.2,14.4,79.09,0.6,,4.17,,,,,21.9,183.9,1014.9,95.3,9.5,246.1,12.4,7,,2021-11-19T05:32:33,2021-11-19T18:14:45,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/20/2021,19.9,17,18.1,19.9,17,18.2,15,81.89,3.9,,8.33,,,,,25.4,174.8,1013.6,95.3,9.9,150.4,7,5,,2021-11-20T05:32:34,2021-11-20T18:15:13,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/21/2021,20,16.9,18.2,20,16.9,18.2,14.9,81.47,0.1,,4.17,,,,,20.1,181.5,1012.8,98.1,10,187.7,9.5,4,,2021-11-21T05:32:37,2021-11-21T18:15:41,0.52,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/22/2021,20.1,16.8,18.2,20.1,16.8,18.2,15.2,82.85,0.6,,4.17,,,,,18.1,171,1013.8,97.3,9,107.6,5,3,,2021-11-22T05:32:40,2021-11-22T18:16:10,0.54,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/23/2021,22.1,17.7,19.1,22.1,17.7,19.1,15,77.66,0,,0,,,,,25.4,168.4,1014.6,63,9.9,265.4,13.4,9,,2021-11-23T05:32:44,2021-11-23T18:16:39,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",11/24/2021,20.9,16.9,18.5,20.9,16.9,18.5,15.3,82.01,1.4,,8.33,,,,,25.4,167.5,1015.4,79.7,9.6,198.7,9.3,5,,2021-11-24T05:32:50,2021-11-24T18:17:09,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/25/2021,20.3,16.9,18.7,20.3,16.9,18.6,15.4,81.62,3.8,,16.67,,,,,23.7,177.5,1014.4,81.8,9.4,208.4,10.5,4,,2021-11-25T05:32:56,2021-11-25T18:17:39,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/26/2021,21.8,17.9,18.9,21.8,17.9,18.9,15.5,80.89,0.3,,8.33,,,,,27.2,166.8,1014.1,73.6,9.8,164,8.3,4,,2021-11-26T05:33:04,2021-11-26T18:18:09,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/27/2021,21,17,18.7,21,17,18.7,15.6,82.4,1.1,,8.33,,,,,27.2,177.5,1013.7,85.9,9.6,197.3,9.9,6,,2021-11-27T05:33:13,2021-11-27T18:18:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/28/2021,21,17.5,18.9,21,17.5,18.9,15.4,80.04,0.1,,4.17,,,,,25.4,191.5,1013.6,74.4,8.8,323.4,16.3,8,,2021-11-28T05:33:22,2021-11-28T18:19:11,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/29/2021,21,17.9,19.1,21,17.9,19.1,15.2,78.48,0.1,,4.17,,,,,20.3,181.6,1013.2,72.8,10,260.9,13.2,8,,2021-11-29T05:33:33,2021-11-29T18:19:42,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",11/30/2021,22,17.6,19.1,22,17.6,19.1,15.2,78.43,0.1,,4.17,,,,,27.2,174,1013.3,61.3,10,301.6,15.2,8,,2021-11-30T05:33:45,2021-11-30T18:20:14,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/1/2021,21,17.7,19,21,17.7,19,15,77.93,0,,0,,,,,21.9,186.6,1013.7,76.5,10,301.7,13,8,,2021-12-01T05:33:58,2021-12-01T18:20:46,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/2/2021,22,17.7,19.5,22,17.7,19.4,15.4,77.71,0,,0,,,,,25.5,170.5,1014.2,64.2,10,333.5,16.8,8,,2021-12-02T05:34:12,2021-12-02T18:21:18,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/3/2021,21.1,17.8,19.4,21.1,17.8,19.4,16,80.97,0,,0,,,,,36.7,170.5,1012.3,67.1,9.2,414.3,20.9,9,,2021-12-03T05:34:27,2021-12-03T18:21:50,1,Partially cloudy,Partly cloudy throughout the day.,wind,"84628099999,84600099999,F8371"
"Lima, Peru",12/4/2021,21.1,18,19.6,21.1,18,19.6,16,79.91,3,,8.33,,,,,25.5,170.1,1012,63,9.8,265.1,13.4,8,,2021-12-04T05:34:43,2021-12-04T18:22:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/5/2021,21.3,18.9,19.7,21.3,18.9,19.7,16.6,82.67,3.1,,8.33,,,,,25.4,165.3,1013.8,96.6,9.8,103.7,4.9,2,,2021-12-05T05:35:00,2021-12-05T18:22:55,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/6/2021,21.5,17.9,19.3,21.5,17.9,19.3,16.3,82.52,0.3,,4.17,,,,,22.2,169.3,1012.6,83.8,9.6,228.4,10.7,8,,2021-12-06T05:35:18,2021-12-06T18:23:28,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/7/2021,22.1,17.9,19.7,22.1,17.9,19.7,16.2,80.91,1.3,,8.33,,,,,29,165.6,1012.9,64.2,10,332.6,16.8,9,,2021-12-07T05:35:37,2021-12-07T18:24:01,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/8/2021,22,17.6,19.7,22,17.6,19.7,16.1,80.29,0.1,,4.17,,,,,32.9,173.3,1012.4,76.1,9.9,348.3,17.6,8,,2021-12-08T05:35:57,2021-12-08T18:24:33,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/9/2021,21.9,18,19.6,21.9,18,19.6,15.9,79.7,0,,0,,,,,25.6,173.8,1012.4,72,10,185.8,9.4,5,,2021-12-09T05:36:18,2021-12-09T18:25:06,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/10/2021,21,17.9,19.1,21,17.9,19,16,82.58,0.3,,12.5,,,,,20.3,170,1013.5,45.8,9.8,216.9,10.9,6,,2021-12-10T05:36:39,2021-12-10T18:25:39,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/11/2021,22,17.9,19.3,22,17.9,19.3,16.1,81.84,0.1,,4.17,,,,,29.4,162.5,1013.7,69.1,10,197.5,10,6,,2021-12-11T05:37:02,2021-12-11T18:26:11,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/12/2021,24,17.6,20,24,17.6,20,16.3,80.1,0,,0,,,,,24.1,169.9,1013.6,58.5,9.1,402.9,20.3,8,,2021-12-12T05:37:25,2021-12-12T18:26:44,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/13/2021,25,17.9,20.9,25,17.9,20.9,16.3,75.8,0,,0,,,,,24,167.4,1014.2,51.1,10,309.4,15.6,8,,2021-12-13T05:37:49,2021-12-13T18:27:16,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/14/2021,23,17.5,19.7,23,17.5,19.7,16.2,80.81,0,,0,,,,,34.8,166.9,1014.2,49.9,9.2,460.9,23.2,9,,2021-12-14T05:38:14,2021-12-14T18:27:48,0.41,Partially cloudy,Clearing in the afternoon.,wind,"84628099999,84600099999,F8371"
"Lima, Peru",12/15/2021,21.3,17.9,19.4,21.3,17.9,19.4,16.1,81.5,0,,0,,,,,25.5,175.4,1013.3,83.4,9.7,211.3,10.6,5,,2021-12-15T05:38:40,2021-12-15T18:28:20,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/16/2021,23,17.9,19.7,23,17.9,19.7,16.4,81.79,0,,0,,,,,27.3,198.5,1012.1,67.9,10,352.2,17.8,9,,2021-12-16T05:39:06,2021-12-16T18:28:52,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/17/2021,22,18,19.3,22,18,19.3,16.1,81.7,0,,0,,,,,21.9,210.2,1013,80.6,8.9,233.9,11.8,6,,2021-12-17T05:39:33,2021-12-17T18:29:23,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/18/2021,22.1,17.8,19.7,22.1,17.8,19.7,15.9,78.95,0,,0,,,,,21.9,191.9,1012.5,56,8.9,436.3,22,9,,2021-12-18T05:40:00,2021-12-18T18:29:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/19/2021,22.1,16.8,19.4,22.1,16.8,19.4,15.2,76.96,0,,0,,,,,20.5,197.3,1013,86.9,9.9,384,19.4,10,,2021-12-19T05:40:29,2021-12-19T18:30:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/20/2021,23.1,16.9,19.5,23.1,16.9,19.5,15.8,79.62,0,,0,,,,,24.1,191.9,1013.7,66.7,9.6,267.4,13.5,8,,2021-12-20T05:40:57,2021-12-20T18:30:55,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/21/2021,23,17.7,19.9,23,17.7,19.9,16,78.98,0,,0,,,,,25.4,173.1,1012.5,61.3,10,309.4,15.6,8,,2021-12-21T05:41:27,2021-12-21T18:31:25,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/22/2021,21.9,18.2,19.9,21.9,18.2,19.9,16.2,79.34,0,,0,,,,,25.4,167.1,1014.2,59.7,9.5,213.3,10.7,6,,2021-12-22T05:41:57,2021-12-22T18:31:54,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/23/2021,23,17.9,20.5,23,17.9,20.5,15.7,74.45,0,,0,,,,,36.8,165.5,1015.2,8.2,8.8,485.3,24.5,9,,2021-12-23T05:42:27,2021-12-23T18:32:23,0.59,Clear,Clear conditions throughout the day.,wind,"84628099999,84600099999,F8371"
"Lima, Peru",12/24/2021,23,17.9,20.6,23,17.9,20.6,15.7,74.1,0.9,,8.33,,,,,25.5,169.8,1014.5,23.7,10,495.4,25,9,,2021-12-24T05:42:58,2021-12-24T18:32:52,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/25/2021,24,18.9,20.8,24,18.9,20.8,15.4,72,0,,0,,,,,20.5,181.4,1014.4,28.2,10,351.1,17.7,10,,2021-12-25T05:43:29,2021-12-25T18:33:19,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/26/2021,24,18.9,21.5,24,18.9,21.5,16.3,72.98,0,,0,,,,,27.6,164.5,1013.8,12.7,10,475.4,24,9,,2021-12-26T05:44:01,2021-12-26T18:33:47,0.72,Clear,Clear conditions throughout the day.,clear-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/27/2021,24,18.9,21,24,18.9,21,17.3,79.99,0,,0,,,,,25.9,166.9,1013.6,62.2,10,257.6,13,8,,2021-12-27T05:44:33,2021-12-27T18:34:13,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",12/28/2021,24,19.5,21.3,24,19.5,21.3,17.8,80.96,0,,0,,,,,21.9,169.1,1013.4,91.2,10,200.1,10.1,4,,2021-12-28T05:45:05,2021-12-28T18:34:39,0.83,Overcast,Cloudy skies throughout the day.,cloudy,"84628099999,84600099999,F8371"
"Lima, Peru",12/29/2021,24.2,19.9,21.9,24.2,19.9,21.9,18.1,79.51,1.8,,4.17,,,,,20.2,172.3,1014.1,84.7,10,233.2,11.8,6,,2021-12-29T05:45:38,2021-12-29T18:35:04,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/30/2021,23.9,19.7,21.6,23.9,19.7,21.6,18.2,81.17,1.2,,12.5,,,,,29,170.9,1013,31.1,9.9,408,20.6,9,,2021-12-30T05:46:11,2021-12-30T18:35:29,0.93,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",12/31/2021,24.1,18.9,21.4,24.1,18.9,21.4,17.9,80.73,0,,0,,,,,29,178.1,1010.5,27,10,487.1,24.6,9,,2021-12-31T05:46:44,2021-12-31T18:35:52,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",1/1/2022,24,19,21.1,24,19,21.1,17.1,78.3,0,,0,,,,,20.1,182.8,1011.7,49.1,9.8,378.8,19.1,9,,2022-01-01T05:47:17,2022-01-01T18:36:15,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",1/2/2022,23,19.7,21,23,19.7,21,17.3,79.58,4.1,,8.33,,,,,22.4,175.1,1013.4,53.6,10,375.5,18.9,9,,2022-01-02T05:47:51,2022-01-02T18:36:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",1/3/2022,23.9,17.9,21.2,23.9,17.9,21.2,17.7,81.23,0.2,,8.33,,,,,18.4,197.5,1013.4,36.4,9.3,437.4,22,10,,2022-01-03T05:48:24,2022-01-03T18:36:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",1/4/2022,23.9,19.5,21.5,23.9,19.5,21.5,17.7,79.72,0.3,,4.17,,,,,20.6,176.1,1012.5,42.5,10,428.4,21.6,10,,2022-01-04T05:48:58,2022-01-04T18:37:20,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",1/5/2022,23.9,18.9,21.2,23.9,18.9,21.2,17.9,81.77,1.9,,8.33,,,,,27.5,181.5,1011.1,54.8,9.5,390.1,19.7,10,,2022-01-05T05:49:32,2022-01-05T18:37:39,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",1/6/2022,24.1,18.9,21.6,24.1,18.9,21.6,18.1,80.95,0,,0,,,,,29,177.3,1010.9,40.1,9.7,415.7,21,8,,2022-01-06T05:50:05,2022-01-06T18:37:58,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",1/7/2022,25,19.9,22.3,25,19.9,22.3,18.1,77.82,0,,0,,,,,22.2,175,1012.6,31.9,10,452.1,22.8,8,,2022-01-07T05:50:39,2022-01-07T18:38:16,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",1/8/2022,24.9,20.9,22.7,24.9,20.9,22.7,18.3,76.52,0,,0,,,,,23.7,167,1014.9,40.1,10,384.9,19.4,8,,2022-01-08T05:51:12,2022-01-08T18:38:33,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",1/9/2022,25.8,21.4,23.2,25.8,21.4,23.2,18.6,76.01,0,,0,,,,,27.3,163.5,1015.2,36,10,441.2,22.2,9,,2022-01-09T05:51:46,2022-01-09T18:38:49,0.24,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",1/10/2022,23.9,19.9,22.2,23.9,19.9,22.2,18.7,80.8,0.4,100,,rain,,,30.6,29.5,164.4,1014.4,57.7,9.8,304.7,19.7,10,10,2022-01-10T05:52:19,2022-01-10T18:39:04,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",1/11/2022,24.1,20.9,22.2,24.1,20.9,22.2,18.5,79.7,1,100,,rain,,,30.2,25.4,165.5,1013.4,72,10,244.3,20.2,9,10,2022-01-11T05:52:53,2022-01-11T18:39:18,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"84628099999,84600099999,F8371"
"Lima, Peru",1/12/2022,24.9,21.7,22.9,24.9,21.7,22.9,18.4,75.8,0,0,,,,,33.1,22.4,174.4,1014.1,67.5,10,216.9,17.7,10,10,2022-01-12T05:53:26,2022-01-12T18:39:31,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
"Lima, Peru",1/13/2022,25,21.9,23,25,21.9,23,19.2,79.2,0,0,,,,,29.2,20.6,173.8,1013.5,87.9,9.9,247.5,20.5,10,10,2022-01-13T05:53:58,2022-01-13T18:39:43,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"84628099999,84600099999,F8371"
