name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Salvador, Brazil",2/24/2021,31.1,24.7,27.8,35.3,24.7,29.8,22.3,72.82,0,,0,,,,,24.1,102,1012.9,6.4,12.1,,,0,,2021-02-24T05:35:06,2021-02-24T17:59:13,0.45,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",2/25/2021,31.6,24.6,27.8,35.5,24.6,29.7,22,71.01,0,,0,,,,,22.3,71.5,1011.5,7.8,11.4,,,0,,2021-02-25T05:35:18,2021-02-25T17:58:42,0.48,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",2/26/2021,31.1,25.2,27.5,35.3,25.2,28.9,21.5,70.16,0,,0,,,,,27.7,90.1,1010.9,17.8,11.6,,,0,,2021-02-26T05:35:29,2021-02-26T17:58:11,0.5,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",2/27/2021,29.2,25.5,27.1,33.9,25.5,28.8,22.5,76.04,0,,0,,,,,20.5,97.7,1011.5,12.2,10.5,,,0,,2021-02-27T05:35:40,2021-02-27T17:57:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",2/28/2021,29.7,23.7,26.7,33.7,23.7,28.1,22.8,79.6,0,,0,,,,,20.5,104.4,1010.4,7,11.8,,,0,,2021-02-28T05:35:50,2021-02-28T17:57:06,0.51,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/1/2021,29.2,22.6,25.8,32.9,22.6,26.8,21.7,78.81,0,,0,,,,,23.3,112.2,1010.1,12.8,10.7,,,0,,2021-03-01T05:36:00,2021-03-01T17:56:32,0.53,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/2/2021,30.1,24.2,26.8,32.8,24.2,27.9,21.1,71.43,0,,0,,,,,6.9,98.8,1012.5,3.4,11.7,,,0,,2021-03-02T05:36:09,2021-03-02T17:55:58,0.57,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/3/2021,29,24.7,26.1,32.5,24.7,27,21.8,76.99,0,,0,,,,,22,120.8,1014.8,10.7,10.6,,,0,,2021-03-03T05:36:18,2021-03-03T17:55:24,0.61,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/4/2021,30.1,24.6,26.9,33.3,24.6,28.1,21.3,71.83,0,,0,,,,,6.1,122.1,1014.2,1.9,12.1,,,0,,2021-03-04T05:36:27,2021-03-04T17:54:49,0.67,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/5/2021,29.6,24.6,26.9,32.8,24.6,28,21.2,71.51,0,,0,,,,,6.9,103.8,1012,1,12.1,,,0,,2021-03-05T05:36:35,2021-03-05T17:54:14,0.72,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/6/2021,30.6,24,26.9,35.6,24,28.5,22.5,77.4,0,,0,,,,,8.5,124.3,1011.4,2.3,11.9,,,0,,2021-03-06T05:36:43,2021-03-06T17:53:38,0.78,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/7/2021,30.6,24.5,27.2,35.9,24.5,29.3,22.9,77.98,0,,0,,,,,25.9,108.9,1011.5,2.8,11.5,,,0,,2021-03-07T05:36:50,2021-03-07T17:53:01,0.83,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/8/2021,30.6,24.5,27.1,35.1,24.5,28.7,22.6,76.96,0,,0,,,,,7.7,92.3,1011.4,2.7,11.7,,,0,,2021-03-08T05:36:57,2021-03-08T17:52:25,0.88,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/9/2021,30.1,23.5,26.7,32.8,23.5,27.6,21,71.85,0,,0,,,,,16.6,94.9,1010.6,2.3,11.7,,,0,,2021-03-09T05:37:04,2021-03-09T17:51:48,0.93,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/10/2021,30.1,23.1,26.7,32.9,23.1,27.8,21,71.34,0,,0,,,,,6.7,98.6,1010.9,2,11.9,,,0,,2021-03-10T05:37:10,2021-03-10T17:51:10,0.96,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/11/2021,31,24.1,27,35.3,24.1,28.6,22.4,76.43,0,,0,,,,,22.3,93.9,1012.2,4,11.7,,,0,,2021-03-11T05:37:17,2021-03-11T17:50:33,0.99,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/12/2021,30.6,25.2,27.5,33.9,25.2,28.8,21.7,71.45,0,,0,,,,,16.2,124.4,1012.7,5.1,12.1,,,0,,2021-03-12T05:37:22,2021-03-12T17:49:55,1,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/13/2021,30,25,27.1,34.2,25,28.4,21.4,71.43,0,,0,,,,,7.4,134.6,1013,2.4,11.9,,,0,,2021-03-13T05:37:28,2021-03-13T17:49:16,0,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/14/2021,31.1,25.1,27.7,33.2,25.1,28.6,20.1,63.96,0,,0,,,,,16.6,108.1,1013.9,2.7,12.1,,,0,,2021-03-14T05:37:33,2021-03-14T17:48:38,0.01,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/15/2021,30.6,24.1,27,33.7,24.1,28.1,20.5,67.79,0,,0,,,,,20.5,108,1013.5,19.1,11.2,,,0,,2021-03-15T05:37:38,2021-03-15T17:47:59,0.02,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/16/2021,31,25.1,27.8,34.8,25.1,29.4,21.8,70.39,0,,0,,,,,22.3,133.3,1012.5,8.4,12.1,,,0,,2021-03-16T05:37:43,2021-03-16T17:47:20,0.04,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/17/2021,31,24.6,27.7,35.7,24.6,29.4,22,71.92,0,,0,,,,,22.3,91.5,1011.5,10.3,12.1,,,0,,2021-03-17T05:37:48,2021-03-17T17:46:41,0.07,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/18/2021,30.6,24,27.2,35.5,24,28.9,22.5,75.96,0,,0,,,,,22.3,103.9,1011.6,27,11.3,,,0,,2021-03-18T05:37:52,2021-03-18T17:46:01,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/19/2021,28,24.8,26,31.4,24.8,26.4,22.3,80.55,0,,0,,,,,31,78,1012.6,45.5,10.1,,,0,,2021-03-19T05:37:57,2021-03-19T17:45:22,0.15,Partially cloudy,Partly cloudy throughout the day.,wind,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/20/2021,30.5,23.8,27.2,34.3,23.8,28.9,22.2,75.2,0,,0,,,,57.6,33.5,113.7,1014.4,16.4,11.8,,,0,,2021-03-20T05:38:01,2021-03-20T17:44:42,0.2,Clear,Clear conditions throughout the day.,wind,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/21/2021,30.1,23.7,27.2,33.6,23.7,28.6,22,73.77,0,,0,,,,,23.1,119.4,1014,21.7,11.5,,,0,,2021-03-21T05:38:05,2021-03-21T17:44:02,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/22/2021,29.1,24.6,27,33.5,24.6,28.5,21.5,72.04,0,,0,,,,,29.5,135.2,1013.5,50.3,11,,,0,,2021-03-22T05:38:09,2021-03-22T17:43:23,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/23/2021,30.1,24,27.3,33.3,24,28.5,21.5,71.1,0,,0,,,,,18.3,144.5,1013.8,11,11.8,,,0,,2021-03-23T05:38:12,2021-03-23T17:42:43,0.34,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/24/2021,31.1,25.1,27.5,34.7,25.1,28.9,21.2,69.09,0,,0,,,,,14.8,116.7,1013.9,4.1,12.1,,,0,,2021-03-24T05:38:16,2021-03-24T17:42:03,0.39,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/25/2021,30.6,25,27.3,34.3,25,28.5,20.8,67.89,0,,0,,,,,16.6,125.9,1014.2,6.6,11.9,,,0,,2021-03-25T05:38:20,2021-03-25T17:41:23,0.43,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/26/2021,30.6,25.2,27.4,33.1,25.2,28.5,20.7,67.21,0,,0,,,,,24.1,126.3,1013.8,10.2,11.9,,,0,,2021-03-26T05:38:23,2021-03-26T17:40:43,0.46,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/27/2021,30.1,24.7,27,32.3,24.7,27.9,20.6,68.37,0,,0,,,,,5.8,121.9,1012.9,3.9,11.7,,,0,,2021-03-27T05:38:27,2021-03-27T17:40:04,0.49,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/28/2021,31,24.2,27,33.4,24.2,27.9,20.4,67.74,0,,0,,,,,6.1,123,1012.3,2.5,12.1,,,0,,2021-03-28T05:38:30,2021-03-28T17:39:24,0.5,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/29/2021,31.1,25,27.3,34.1,25,28.5,21.2,69.64,0,,0,,,,,14.9,125.7,1011.9,5.5,12.1,,,0,,2021-03-29T05:38:34,2021-03-29T17:38:44,0.51,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/30/2021,30.2,24,27.2,34.6,24,28.9,22.2,74.53,0,,0,,,,,14.8,126.2,1010.8,6.4,12.1,,,0,,2021-03-30T05:38:38,2021-03-30T17:38:05,0.53,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",3/31/2021,32.6,24.7,27.9,39.5,24.7,30.9,23.9,79.44,0,,0,,,,,29.5,79.4,1008.3,20,11.2,,,0,,2021-03-31T05:38:41,2021-03-31T17:37:26,0.55,Clear,Becoming cloudy in the afternoon.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/1/2021,31.3,26,28.2,36.8,26,30.9,23.3,75.02,0,,0,,,,,24.1,66.3,1008.7,9.1,11.6,,,0,,2021-04-01T05:38:45,2021-04-01T17:36:47,0.6,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/2/2021,31.1,25.5,27.7,36,25.5,30.1,23.1,76.3,0,,0,,,,,31.7,70,1012,5.1,11.2,,,0,,2021-04-02T05:38:48,2021-04-02T17:36:08,0.65,Clear,Clear conditions throughout the day.,wind,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/3/2021,31.5,25.7,28,35.4,25.7,29.9,22.2,71.62,0,,0,,,,,6.8,102.6,1013.2,2.3,11.9,,,0,,2021-04-03T05:38:52,2021-04-03T17:35:29,0.7,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/4/2021,31,25.6,27.8,35,25.6,29.7,22,71,0,,0,,,,,5.8,122.5,1012.7,1.5,12.1,,,0,,2021-04-04T05:38:56,2021-04-04T17:34:50,0.76,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/5/2021,31.6,23.6,27.8,35.5,23.6,29.6,22.1,71.74,0,,0,,,,,14.8,134.7,1013.1,5.1,12,,,0,,2021-04-05T05:39:00,2021-04-05T17:34:12,0.81,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/6/2021,28.2,22.8,25.5,32.4,22.8,26.6,23,86.43,0,,0,,,,,9.6,129.8,1013.3,6.6,10.7,,,0,,2021-04-06T05:39:04,2021-04-06T17:33:34,0.86,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/7/2021,30.1,24.5,27.1,34.3,24.5,28.3,22,74.59,0,,0,,,,,15.9,137.7,1013.4,4,12.1,,,0,,2021-04-07T05:39:08,2021-04-07T17:32:57,0.91,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/8/2021,27,23.6,25.2,30,23.6,25.4,22.7,86.05,0,,0,,,,,22.3,166.5,1014.8,17.2,8.7,,,0,,2021-04-08T05:39:13,2021-04-08T17:32:19,0.94,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/9/2021,26.2,22.7,24.5,26.2,22.7,24.5,23.1,92.13,0,,0,,,,,11.3,148,1014.8,5.9,9,,,0,,2021-04-09T05:39:17,2021-04-09T17:31:42,0.97,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/10/2021,26.1,23.2,24.8,26.1,23.2,24.8,23.1,90.23,0,,0,,,,,8.9,134.6,1013.3,5.6,9.2,,,0,,2021-04-10T05:39:22,2021-04-10T17:31:06,0.99,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/11/2021,27.7,23.1,25.5,31.2,23.1,26.3,22.8,85.57,0,,0,,,,,6.6,141,1013.2,4.2,11.5,,,0,,2021-04-11T05:39:27,2021-04-11T17:30:29,1,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/12/2021,28.7,23.7,25.9,31.3,23.7,26.6,21.6,77.93,0,,0,,,,,11.2,129.5,1013.7,3.9,12.1,,,0,,2021-04-12T05:39:32,2021-04-12T17:29:53,0,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/13/2021,28.4,24.2,26.2,32.4,24.2,27.3,22.3,79.41,0,,0,,,,,14.8,144.6,1013.9,3.4,12.1,,,0,,2021-04-13T05:39:37,2021-04-13T17:29:18,0.01,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/14/2021,29.5,24.7,26.7,31.9,24.7,27.5,20.4,68.7,0,,0,,,,,14.8,159,1014,2.5,12.1,,,0,,2021-04-14T05:39:43,2021-04-14T17:28:43,0.03,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/15/2021,26.7,22.2,24.4,26.7,22.2,24.4,21.6,84.88,0,,0,,,,,20.5,157.5,1014,13.2,8.9,,,0,,2021-04-15T05:39:48,2021-04-15T17:28:08,0.05,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/16/2021,25.6,21.7,24,25.6,21.7,24,21.8,87.9,0,,0,,,,,11,174.3,1013.4,6,8.7,,,0,,2021-04-16T05:39:54,2021-04-16T17:27:34,0.08,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/17/2021,28,25.1,26,30.2,25.1,26.5,22,78.54,0,,0,,,,,5.3,123.2,1012.9,5.6,11,,,0,,2021-04-17T05:40:01,2021-04-17T17:27:01,0.12,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/18/2021,28,24.1,25.7,32.2,24.1,26.2,23.2,86.02,0,,0,,,,,7.2,117.3,1012.3,2,11.7,,,0,,2021-04-18T05:40:07,2021-04-18T17:26:28,0.16,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999"
"Salvador, Brazil",4/19/2021,29.6,24,26.3,34.6,24,27.5,23.2,83.01,0,,0,,,,,7.5,103.6,1011.7,5.4,11.5,,,0,,2021-04-19T05:40:14,2021-04-19T17:25:55,0.21,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/20/2021,29.5,23.7,25.3,34.8,23.7,25.9,23.5,89.81,0,,0,,,,,13,70.9,1011.3,12.8,9.6,,,0,,2021-04-20T05:40:21,2021-04-20T17:25:23,0.26,Clear,Clear conditions throughout the day.,clear-day,"83248099999,86657099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/21/2021,28.6,23.2,24.9,32.3,23.2,25.1,23.1,89.73,0,,0,,,,,5.1,150.8,1011.7,5.8,10.8,,,0,,2021-04-21T05:40:28,2021-04-21T17:24:52,0.31,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/22/2021,28.7,24.6,26,33.6,24.6,27,23.9,88.11,0,,0,,,,,8.2,146.9,1012.1,5.3,9.4,,,0,,2021-04-22T05:40:36,2021-04-22T17:24:21,0.36,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/23/2021,28,23.9,25.9,32.5,23.9,26.7,23.9,89.22,0,,0,,,,,9.4,112.2,1012.5,8.3,11.1,,,0,,2021-04-23T05:40:44,2021-04-23T17:23:51,0.41,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/24/2021,29.6,25.6,27,35.4,25.6,28.7,23.6,82.03,0,,0,,,,,5.8,109.3,1012.4,3.3,12.1,,,0,,2021-04-24T05:40:52,2021-04-24T17:23:21,0.45,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/25/2021,29.6,24.6,26.8,34.2,24.6,28.5,23.1,80.58,0,,0,,,,,18.4,115.8,1012.2,3.5,12.1,,,0,,2021-04-25T05:41:01,2021-04-25T17:22:53,0.48,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/26/2021,29.6,24.1,26.5,32.7,24.1,27.6,21.7,75.27,0,,0,,,,,6,90.9,1012.2,1.7,11.9,,,0,,2021-04-26T05:41:09,2021-04-26T17:22:24,0.5,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/27/2021,29.6,24.6,26.6,33.7,24.6,27.7,21.8,75.34,0,,0,,,,,14.8,122.3,1012,4.8,12.1,,,0,,2021-04-27T05:41:19,2021-04-27T17:21:57,0.5,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/28/2021,27.6,24.2,26,31.4,24.2,26.9,23.5,86.3,0,,0,,,,,14.8,137.9,1012.4,6.6,10.8,,,0,,2021-04-28T05:41:28,2021-04-28T17:21:30,0.52,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/29/2021,27.6,23.7,25.3,30.7,23.7,25.9,22.8,86.04,0,,0,,,,,9.4,120.8,1014,10,10.2,,,0,,2021-04-29T05:41:38,2021-04-29T17:21:04,0.54,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",4/30/2021,29,23.6,25.6,32,23.6,26,22.6,83.6,0,,0,,,,,18.4,156.5,1015.4,10,10.4,,,0,,2021-04-30T05:41:48,2021-04-30T17:20:38,0.58,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/1/2021,29,23.2,26,31.4,23.2,26.7,21.4,76.29,0,,0,,,,,33.5,167,1015.2,13.3,10.1,,,0,,2021-05-01T05:41:59,2021-05-01T17:20:13,0.63,Clear,Clear conditions throughout the day.,wind,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/2/2021,26.2,23.8,25.2,26.2,23.8,25.2,21,77.61,0,,0,,,,,20.5,181.1,1015.2,6.7,11,,,0,,2021-05-02T05:42:10,2021-05-02T17:19:49,0.68,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/3/2021,27.6,23.1,24.8,30.7,23.1,24.9,22,84.63,0,,0,,,,,11.2,177.6,1014.2,4.2,10.1,,,0,,2021-05-03T05:42:21,2021-05-03T17:19:26,0.74,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/4/2021,27,22.7,24.8,29.5,22.7,25,22.3,86.07,0,,0,,,,,18.4,125.2,1014.3,16,9,,,0,,2021-05-04T05:42:32,2021-05-04T17:19:03,0.79,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/5/2021,27.6,22.1,24.6,30.9,22.1,24.9,22.3,87.31,0,,0,,,,,9.2,193.8,1015.1,5,11.1,,,0,,2021-05-05T05:42:44,2021-05-05T17:18:42,0.84,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/6/2021,28.1,24.1,25.6,31.5,24.1,26.3,22.6,83.5,0,,0,,,,,5.3,110.8,1014.5,4.6,10.9,,,0,,2021-05-06T05:42:57,2021-05-06T17:18:21,0.89,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/7/2021,29,24,26.1,32.3,24,27,22.5,81.2,0,,0,,,,,5.2,137.7,1015.3,2.3,11.9,,,0,,2021-05-07T05:43:09,2021-05-07T17:18:01,0.92,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/8/2021,29.1,23.8,25.8,32.8,23.8,26.6,22.3,81.46,0,,0,,,,,10.4,141.4,1016.8,3.2,12,,,0,,2021-05-08T05:43:22,2021-05-08T17:17:41,0.96,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/9/2021,27.1,24,25.1,30.2,24,25.4,22.2,84.22,0,,0,,,,,24.1,168.6,1016.7,20.8,9.4,,,0,,2021-05-09T05:43:35,2021-05-09T17:17:23,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/10/2021,26.7,24.6,25.6,26.7,24.6,25.6,20.6,73.96,0,,0,,,,55.4,14.6,163.1,1016.2,5.5,9.9,,,0,,2021-05-10T05:43:49,2021-05-10T17:17:05,1,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/11/2021,28,24.1,25.3,28.6,24.1,25.3,18.7,67.07,0,,0,,,,,24.1,168.1,1015.7,10.9,12,,,0,,2021-05-11T05:44:03,2021-05-11T17:16:48,1,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/12/2021,27,22.7,24.7,29.1,22.7,24.8,20.5,77.44,0,,0,,,,,20.5,173.7,1015.4,7.1,12.1,,,0,,2021-05-12T05:44:17,2021-05-12T17:16:32,0,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/13/2021,28.5,24.1,25.7,30.9,24.1,26.3,21.6,77.94,0,,0,,,,,10.7,151.8,1015.1,5.3,11.1,,,0,,2021-05-13T05:44:31,2021-05-13T17:16:17,0.01,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/14/2021,29,22.8,25.1,30.8,22.8,25.3,21.2,79.6,0,,0,,,,,24.1,173,1015.3,24.5,10.6,,,0,,2021-05-14T05:44:46,2021-05-14T17:16:03,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/15/2021,27,23.1,24.6,29.2,23.1,24.7,21.5,82.92,0,,0,,,,,25.9,176.6,1015.7,11,9.6,,,0,,2021-05-15T05:45:01,2021-05-15T17:15:49,0.06,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/16/2021,25.2,23.3,24.6,25.2,23.3,24.6,21,80.49,0,,0,,,,,14.5,172.7,1015.8,5.5,10.7,,,0,,2021-05-16T05:45:17,2021-05-16T17:15:37,0.09,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/17/2021,27.1,24.2,25.4,29.3,24.2,25.7,20.3,73.7,0,,0,,,,,20.5,170,1015.6,10.9,11.3,,,0,,2021-05-17T05:45:32,2021-05-17T17:15:25,0.14,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
"Salvador, Brazil",5/18/2021,27.6,23.7,25.5,29.4,23.7,25.9,19.5,69.96,0,,0,,,,,14.8,161.1,1014.9,13.6,11.9,,,0,,2021-05-18T05:45:48,2021-05-18T17:15:14,0.18,Clear,Clear conditions throughout the day.,clear-day,"83248099999,SBSV,86678099999,83229099999,83222099999"
